person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,default_probability,risk_band
23,99000,RENT,7.0,PERSONAL,A,15000,6.99,0,0.15,N,4,0.017527277,Low
26,100000,RENT,5.0,VENTURE,C,15000,13.49,0,0.15,Y,4,0.041738935,Low
21,30000,MORTGAGE,0.0,MEDICAL,A,7125,7.51,1,0.24,N,4,0.13418712,Low
24,100000,RENT,4.0,MEDICAL,A,15000,7.49,0,0.15,N,2,0.023807857,Low
26,100000,RENT,5.0,EDUCATION,A,15000,6.99,0,0.15,N,2,0.011756816,Low
24,88000,RENT,2.0,HOMEIMPROVEMENT,B,15000,9.99,1,0.17,N,4,0.08633389,Low
25,30000,MORTGAGE,5.0,EDUCATION,B,3600,12.42,0,0.12,N,4,0.15644613,Low
26,100000,RENT,0.0,DEBTCONSOLIDATION,C,15000,14.26,0,0.15,Y,2,0.11791231,Low
24,100000,RENT,1.0,VENTURE,B,15000,11.89,0,0.15,N,2,0.00953605,Low
24,100896,RENT,7.0,HOMEIMPROVEMENT,D,15000,14.42,0,0.15,N,2,0.2167568,Medium
24,102000,RENT,8.0,HOMEIMPROVEMENT,C,15000,14.22,0,0.15,N,4,0.055606205,Low
23,30000,OWN,1.0,PERSONAL,A,5000,6.62,0,0.17,N,2,0.0037152134,Low
24,105000,RENT,8.0,DEBTCONSOLIDATION,B,15000,10.95,0,0.14,N,3,0.05239964,Low
23,105504,RENT,5.0,VENTURE,E,15000,15.95,0,0.14,Y,3,0.11023065,Low
21,30000,MORTGAGE,0.0,EDUCATION,B,2400,11.71,0,0.08,N,3,0.16342545,Low
25,108820,RENT,4.0,EDUCATION,B,15000,9.63,0,0.14,N,3,0.048730034,Low
24,109000,RENT,3.0,EDUCATION,B,15000,10.65,0,0.14,N,3,0.046889722,Low
23,110000,RENT,7.0,EDUCATION,B,15000,12.18,0,0.14,N,2,0.0418971,Low
24,98000,RENT,2.0,DEBTCONSOLIDATION,E,15000,14.93,1,0.15,N,2,0.97338325,High
22,111000,RENT,1.0,VENTURE,B,15000,10.62,0,0.14,N,3,0.0061855405,Low
24,118300,RENT,1.0,PERSONAL,C,15000,12.68,0,0.13,N,4,0.052736957,Low
25,120000,RENT,2.0,PERSONAL,A,15000,7.51,0,0.13,N,2,0.022318453,Low
24,120000,RENT,5.0,MEDICAL,A,15000,10.99,0,0.13,N,3,0.034758966,Low
23,121000,RENT,7.0,MEDICAL,B,15000,10.99,0,0.12,N,2,0.06216175,Low
24,122000,RENT,4.0,EDUCATION,B,15000,11.58,0,0.12,N,3,0.03673901,Low
25,125000,RENT,0.0,VENTURE,A,15000,10.99,0,0.12,N,3,0.009469696,Low
23,30000,MORTGAGE,7.0,MEDICAL,A,4600,7.9,0,0.15,N,3,0.14931709,Low
25,30000,MORTGAGE,2.0,VENTURE,B,8000,10.65,0,0.27,N,4,0.027710235,Low
23,125000,RENT,7.0,EDUCATION,C,15000,12.99,0,0.12,N,4,0.039026316,Low
26,118000,RENT,1.0,EDUCATION,D,15000,17.58,1,0.13,N,4,0.7068471,High
24,123000,RENT,8.0,PERSONAL,D,15000,15.37,1,0.12,N,4,0.15373786,Low
22,140000,RENT,4.0,VENTURE,C,15000,14.17,0,0.11,Y,3,0.048282612,Low
22,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,13.49,1,0.33,N,2,0.9279907,High
23,30000,MORTGAGE,3.0,MEDICAL,E,3800,18.64,1,0.13,N,2,0.9250906,High
21,30000,MORTGAGE,0.0,VENTURE,A,15000,7.51,0,0.5,N,4,0.08625376,Low
26,156000,RENT,2.0,DEBTCONSOLIDATION,B,15000,12.42,0,0.1,N,4,0.050414655,Low
24,148000,RENT,0.0,DEBTCONSOLIDATION,E,15000,16.82,1,0.1,N,3,0.9874888,High
24,200004,RENT,5.0,EDUCATION,B,15000,10.59,0,0.07,N,4,0.025832092,Low
26,210000,RENT,4.0,PERSONAL,C,15000,12.99,0,0.07,N,4,0.03927308,Low
26,30000,MORTGAGE,10.0,VENTURE,A,6500,6.62,0,0.22,N,3,0.022316031,Low
25,165000,RENT,3.0,EDUCATION,A,14950,6.62,0,0.09,N,3,0.011741202,Low
22,33996,RENT,1.0,EDUCATION,D,14900,15.37,1,0.44,Y,2,0.9970812,High
24,55000,RENT,4.0,PERSONAL,B,14900,11.83,0,0.27,N,3,0.09593531,Low
22,58900,RENT,2.0,MEDICAL,C,14900,13.57,0,0.25,N,3,0.2667372,Medium
21,30000,MORTGAGE,5.0,PERSONAL,A,7600,6.03,0,0.25,N,4,0.10581766,Low
25,31500,RENT,8.0,DEBTCONSOLIDATION,A,14850,8.9,1,0.47,N,4,0.9902272,High
25,28800,RENT,6.0,MEDICAL,A,14800,7.49,1,0.51,N,3,0.9919354,High
23,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1000,6.62,1,0.03,N,3,0.1703461,Low
23,30000,MORTGAGE,8.0,VENTURE,A,4375,6.62,0,0.15,N,2,0.021410314,Low
23,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1400,6.03,0,0.05,N,4,0.124158494,Low
25,30000,RENT,2.0,MEDICAL,B,2000,10.38,0,0.07,N,2,0.14905906,Low
26,30000,RENT,9.0,VENTURE,B,2000,11.49,0,0.07,N,3,0.038730647,Low
25,30000,RENT,4.0,MEDICAL,C,2000,14.22,0,0.07,Y,4,0.18174012,Low
24,30000,RENT,0.0,MEDICAL,A,2000,8.07,0,0.07,N,4,0.12219411,Low
24,30972,RENT,1.0,VENTURE,D,2000,16.29,1,0.06,N,2,0.92220324,High
24,31200,RENT,3.0,PERSONAL,C,2000,14.65,0,0.06,Y,2,0.20423572,Medium
24,30000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,17000,11.99,1,0.57,N,3,0.35927448,Medium
24,32000,RENT,2.0,EDUCATION,B,2000,10.59,1,0.06,N,3,0.15681954,Low
23,32000,RENT,5.0,VENTURE,D,2000,16.49,0,0.06,N,3,0.31306046,Medium
26,32000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.49,0,0.06,N,3,0.20038338,Medium
22,32000,RENT,2.0,EDUCATION,B,2000,12.53,1,0.06,N,2,0.16428407,Low
24,32640,RENT,5.0,EDUCATION,B,2000,10.0,1,0.06,N,2,0.17437044,Low
23,30000,MORTGAGE,0.0,VENTURE,B,13000,10.99,0,0.43,N,2,0.1466653,Low
23,33000,RENT,1.0,EDUCATION,A,2000,6.03,0,0.06,N,4,0.10031746,Low
21,33000,RENT,0.0,HOMEIMPROVEMENT,C,2000,12.61,1,0.06,Y,3,0.96021795,High
22,33000,RENT,1.0,DEBTCONSOLIDATION,A,2000,10.99,0,0.06,N,3,0.13919312,Low
24,40000,RENT,2.0,PERSONAL,B,2000,11.99,0,0.05,N,4,0.063624896,Low
24,40000,RENT,5.0,MEDICAL,B,2000,10.99,0,0.05,N,4,0.057759322,Low
21,40000,RENT,2.0,EDUCATION,C,2000,14.72,0,0.05,N,3,0.0871566,Low
22,50400,RENT,3.0,VENTURE,B,2000,10.99,0,0.04,N,4,0.0062713586,Low
25,50450,RENT,3.0,EDUCATION,B,2000,9.88,0,0.04,N,3,0.03630849,Low
24,53000,RENT,3.0,HOMEIMPROVEMENT,B,2000,10.36,0,0.04,N,2,0.17976807,Low
24,53117,RENT,1.0,PERSONAL,C,2000,13.79,0,0.04,N,2,0.09144127,Low
23,55000,RENT,2.0,EDUCATION,A,2000,7.49,0,0.04,N,3,0.03657328,Low
25,30000,OWN,9.0,VENTURE,D,7000,10.99,0,0.23,N,3,0.004902176,Low
24,56496,RENT,5.0,EDUCATION,A,2000,9.32,0,0.04,N,3,0.06443409,Low
25,57000,RENT,8.0,MEDICAL,B,2000,11.36,0,0.04,N,2,0.120230414,Low
26,57450,RENT,4.0,MEDICAL,C,2000,13.35,0,0.03,Y,2,0.11840607,Low
25,58020,RENT,9.0,PERSONAL,A,2000,6.91,0,0.03,N,4,0.06583401,Low
23,60000,RENT,4.0,MEDICAL,C,2000,13.06,0,0.03,Y,3,0.06011938,Low
22,60000,RENT,6.0,EDUCATION,B,2000,9.63,0,0.03,N,2,0.035524476,Low
22,54000,RENT,7.0,MEDICAL,F,2000,18.3,1,0.04,Y,4,0.8556917,High
21,30000,OWN,5.0,MEDICAL,A,9000,5.99,0,0.3,N,4,0.003748753,Low
26,61000,RENT,1.0,MEDICAL,A,2000,7.9,0,0.03,N,3,0.0436132,Low
24,62000,RENT,4.0,EDUCATION,C,2000,13.49,0,0.03,N,3,0.054085962,Low
22,62000,RENT,4.0,EDUCATION,C,2000,15.27,0,0.03,N,2,0.0784898,Low
26,62400,RENT,3.0,PERSONAL,B,2000,12.53,0,0.03,N,2,0.076940954,Low
25,30000,MORTGAGE,4.0,EDUCATION,D,10625,16.49,0,0.35,N,4,0.43367687,Medium
24,57996,RENT,8.0,MEDICAL,D,2000,15.37,1,0.03,N,4,0.7989079,High
22,65000,RENT,3.0,DEBTCONSOLIDATION,C,2000,14.27,0,0.03,Y,4,0.0846425,Low
26,65000,RENT,3.0,MEDICAL,A,2000,7.51,0,0.03,N,2,0.036189508,Low
26,67000,RENT,6.0,EDUCATION,C,2000,10.99,0,0.03,N,4,0.058444213,Low
23,70000,RENT,4.0,PERSONAL,A,2000,7.66,0,0.03,N,2,0.03790465,Low
23,30000,MORTGAGE,2.0,VENTURE,B,1200,9.67,0,0.04,N,2,0.026956014,Low
22,30000,MORTGAGE,2.0,MEDICAL,B,6000,11.99,0,0.2,N,3,0.2012513,Medium
26,70000,RENT,3.0,EDUCATION,C,2000,12.84,0,0.03,Y,2,0.05512042,Low
22,30000,MORTGAGE,6.0,VENTURE,B,3000,11.49,0,0.1,N,2,0.037156764,Low
24,70000,RENT,0.0,VENTURE,B,2000,8.7,0,0.03,N,3,0.0069937347,Low
22,70028,RENT,7.0,VENTURE,B,2000,10.99,0,0.03,N,3,0.007172853,Low
24,75000,RENT,2.0,MEDICAL,B,2000,9.99,0,0.03,N,2,0.04826321,Low
22,75000,RENT,6.0,EDUCATION,C,2000,13.43,0,0.03,N,3,0.036059104,Low
23,30000,OWN,4.0,VENTURE,A,7000,7.49,0,0.23,N,3,0.0007678878,Low
23,75000,RENT,3.0,VENTURE,A,2000,5.79,0,0.03,N,3,0.0023217208,Low
24,76248,RENT,8.0,EDUCATION,B,2000,10.99,0,0.03,N,3,0.062714204,Low
21,30000,MORTGAGE,6.0,PERSONAL,A,3000,5.99,0,0.1,N,4,0.10964473,Low
26,30000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2000,11.99,1,0.07,N,2,0.6113851,High
22,30000,MORTGAGE,5.0,MEDICAL,C,3000,14.79,0,0.1,Y,3,0.2680236,Medium
22,30000,MORTGAGE,2.0,EDUCATION,B,13250,10.99,0,0.44,N,3,0.20923248,Medium
23,80000,RENT,1.0,VENTURE,B,2000,9.99,0,0.03,N,4,0.004675039,Low
25,80000,RENT,9.0,VENTURE,B,2000,11.49,0,0.03,N,3,0.0056810942,Low
23,80004,RENT,0.0,PERSONAL,A,2000,10.99,0,0.02,N,3,0.03898561,Low
25,89100,RENT,9.0,VENTURE,C,2000,13.49,0,0.02,Y,3,0.04588487,Low
23,90000,RENT,0.0,PERSONAL,A,2000,7.88,0,0.02,N,3,0.027716171,Low
21,99996,RENT,5.0,EDUCATION,C,2000,13.57,0,0.02,Y,3,0.034348406,Low
23,100000,RENT,4.0,MEDICAL,B,2000,10.62,0,0.02,N,2,0.065107904,Low
25,101424,RENT,6.0,DEBTCONSOLIDATION,A,2000,7.29,0,0.02,N,4,0.027844338,Low
26,108000,RENT,5.0,EDUCATION,D,2000,16.29,0,0.02,N,4,0.17105632,Low
23,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3800,5.79,0,0.13,N,3,0.056232043,Low
22,30000,OWN,4.0,EDUCATION,B,5125,10.0,0,0.17,N,3,0.00284381,Low
25,130000,RENT,3.0,HOMEIMPROVEMENT,A,2000,6.99,0,0.02,N,4,0.030461742,Low
22,25000,RENT,1.0,VENTURE,B,2050,10.59,0,0.08,N,2,0.021703366,Low
23,30000,MORTGAGE,6.0,PERSONAL,C,2400,10.99,0,0.08,N,4,0.2157895,Medium
23,10000,RENT,1.0,VENTURE,B,2100,12.21,1,0.21,N,3,0.956509,High
23,12000,RENT,0.0,MEDICAL,A,2100,8.94,1,0.17,N,2,0.98318106,High
22,14400,RENT,0.0,HOMEIMPROVEMENT,D,2100,14.83,1,0.15,N,3,0.9945063,High
24,15000,RENT,0.0,EDUCATION,C,2100,13.11,0,0.14,Y,4,0.1480686,Low
22,21600,RENT,3.0,MEDICAL,B,2100,9.99,0,0.1,N,4,0.10350922,Low
22,30000,OWN,4.0,EDUCATION,A,12000,7.66,0,0.4,N,2,0.004180487,Low
25,23000,RENT,0.0,EDUCATION,C,2100,13.48,0,0.09,Y,4,0.100808255,Low
22,24000,RENT,0.0,PERSONAL,B,2100,12.21,0,0.09,N,2,0.16772054,Low
22,30000,MORTGAGE,6.0,VENTURE,A,2000,5.42,0,0.07,N,2,0.010385363,Low
23,33600,RENT,0.0,DEBTCONSOLIDATION,B,2100,10.99,0,0.06,N,3,0.17435506,Low
22,34560,RENT,1.0,MEDICAL,E,2100,17.04,1,0.06,N,3,0.98144895,High
25,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,6.92,0,0.27,N,3,0.34178874,Medium
22,40000,RENT,0.0,DEBTCONSOLIDATION,A,2100,6.39,0,0.05,N,2,0.033216637,Low
25,44400,RENT,4.0,PERSONAL,D,2100,17.27,0,0.05,N,4,0.3939509,Medium
22,30000,OWN,6.0,EDUCATION,A,2500,7.29,0,0.08,N,3,0.0023728183,Low
23,45000,RENT,0.0,VENTURE,B,2100,11.48,0,0.05,N,4,0.013651685,Low
22,52800,RENT,1.0,PERSONAL,A,2100,6.76,0,0.04,N,2,0.04283194,Low
22,60000,RENT,5.0,DEBTCONSOLIDATION,C,2100,14.65,0,0.04,N,2,0.08602143,Low
22,60000,RENT,5.0,VENTURE,C,2100,13.43,0,0.04,N,2,0.03657533,Low
25,30000,OWN,9.0,VENTURE,A,10000,10.99,0,0.33,N,2,0.0020949815,Low
24,54000,RENT,8.0,HOMEIMPROVEMENT,E,2100,17.14,1,0.04,N,4,0.61233777,High
22,30000,MORTGAGE,0.0,EDUCATION,A,7000,7.29,0,0.23,N,3,0.08847766,Low
25,80000,RENT,9.0,PERSONAL,A,2100,10.99,0,0.03,N,4,0.024954626,Low
23,87000,RENT,4.0,EDUCATION,C,2100,10.99,0,0.02,N,2,0.06275499,Low
24,79050,RENT,2.0,MEDICAL,B,2100,9.91,1,0.02,N,4,0.18156874,Low
26,110000,RENT,0.0,DEBTCONSOLIDATION,A,2100,7.12,0,0.02,N,2,0.021332676,Low
23,30000,MORTGAGE,6.0,EDUCATION,A,10000,7.66,0,0.33,N,3,0.15678315,Low
26,43000,RENT,4.0,PERSONAL,A,2125,8.9,0,0.05,N,3,0.06274471,Low
22,17772,RENT,0.0,MEDICAL,A,2150,10.99,0,0.12,N,4,0.091702096,Low
26,57600,RENT,10.0,DEBTCONSOLIDATION,D,2150,15.62,1,0.04,Y,3,0.9331399,High
22,28800,RENT,2.0,VENTURE,A,14000,7.9,1,0.49,N,2,0.9826925,High
21,30000,MORTGAGE,5.0,VENTURE,B,6400,10.99,0,0.21,N,3,0.029456316,Low
21,30000,RENT,3.0,MEDICAL,B,14000,10.65,1,0.47,N,2,0.9904455,High
24,30000,RENT,2.0,DEBTCONSOLIDATION,A,14000,7.9,1,0.47,N,2,0.98991334,High
24,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3075,10.99,0,0.1,N,4,0.13848458,Low
22,30000,RENT,6.0,VENTURE,A,14000,6.99,1,0.47,N,4,0.98262376,High
23,30000,RENT,1.0,MEDICAL,B,14000,11.26,1,0.47,N,3,0.99058425,High
22,32000,RENT,0.0,DEBTCONSOLIDATION,C,14000,13.49,1,0.44,N,2,0.99133027,High
22,30000,MORTGAGE,6.0,PERSONAL,C,2000,12.61,0,0.07,N,4,0.21673588,Medium
22,32000,RENT,7.0,EDUCATION,C,14000,12.23,1,0.44,N,3,0.9918366,High
26,32400,RENT,10.0,EDUCATION,A,14000,7.51,1,0.43,N,4,0.99109215,High
24,32500,RENT,4.0,MEDICAL,C,14000,14.17,1,0.43,N,2,0.98953676,High
22,34000,RENT,6.0,DEBTCONSOLIDATION,B,14000,10.62,1,0.41,N,4,0.9911226,High
24,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,6.17,0,0.27,N,2,0.2953453,Medium
22,37000,RENT,6.0,PERSONAL,A,14000,6.92,1,0.38,N,2,0.9837653,High
26,37000,RENT,0.0,PERSONAL,B,14000,9.88,1,0.38,N,4,0.98290527,High
23,37148,RENT,4.0,EDUCATION,D,14000,14.42,1,0.38,N,3,0.9766411,High
21,37947,RENT,5.0,PERSONAL,A,14000,7.9,1,0.37,N,2,0.9865361,High
22,39000,RENT,4.0,MEDICAL,B,14000,10.37,1,0.36,N,3,0.99269414,High
26,39900,RENT,1.0,DEBTCONSOLIDATION,B,14000,10.37,1,0.35,N,3,0.96887,High
22,40000,RENT,6.0,EDUCATION,B,14000,10.99,1,0.35,N,4,0.96757674,High
24,40000,RENT,4.0,MEDICAL,A,14000,6.03,1,0.35,N,2,0.9675455,High
22,40000,RENT,6.0,EDUCATION,C,14000,13.11,1,0.35,Y,3,0.97203743,High
24,34000,RENT,0.0,VENTURE,D,14000,14.61,1,0.41,Y,2,0.998338,High
24,30000,OWN,7.0,HOMEIMPROVEMENT,C,10000,12.61,0,0.33,N,3,0.0060181143,Low
21,30000,MORTGAGE,0.0,EDUCATION,D,2000,14.46,0,0.07,Y,4,0.5141069,High
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,1000,13.72,0,0.03,N,4,0.17317925,Low
22,30000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.17,N,3,0.08068378,Low
24,34400,RENT,8.0,DEBTCONSOLIDATION,D,14000,16.0,1,0.41,Y,3,0.99828535,High
24,30000,OWN,7.0,HOMEIMPROVEMENT,A,15250,6.54,0,0.51,N,3,0.009888703,Low
22,41000,RENT,5.0,VENTURE,A,14000,10.99,1,0.34,N,3,0.9547119,High
22,41340,RENT,6.0,VENTURE,D,14000,17.49,1,0.34,N,3,0.9739705,High
21,12000,RENT,0.0,DEBTCONSOLIDATION,C,2200,10.99,1,0.18,N,3,0.9725805,High
21,15000,RENT,4.0,EDUCATION,D,2200,10.99,0,0.15,Y,4,0.23004979,Medium
25,15000,RENT,0.0,VENTURE,A,2200,7.88,0,0.15,N,2,0.05199052,Low
21,16200,RENT,2.0,MEDICAL,D,2200,16.49,1,0.14,N,2,0.9640901,High
24,22000,RENT,4.0,MEDICAL,A,2200,10.99,0,0.1,N,3,0.084989905,Low
23,24000,RENT,3.0,EDUCATION,C,2200,15.23,0,0.09,Y,4,0.10988763,Low
23,26004,RENT,8.0,DEBTCONSOLIDATION,B,2200,9.91,1,0.08,N,2,0.16045554,Low
25,27500,RENT,4.0,MEDICAL,B,2200,12.53,0,0.08,N,4,0.13935582,Low
22,27996,RENT,0.0,HOMEIMPROVEMENT,D,2200,15.95,1,0.08,Y,2,0.99763954,High
21,35360,RENT,1.0,EDUCATION,A,2200,7.49,0,0.06,N,2,0.045400366,Low
25,38400,RENT,5.0,DEBTCONSOLIDATION,B,2200,12.69,0,0.06,N,3,0.10369747,Low
23,30000,MORTGAGE,2.0,EDUCATION,E,12000,16.45,0,0.4,Y,3,0.4912991,Medium
23,39000,RENT,7.0,DEBTCONSOLIDATION,B,2200,10.99,0,0.06,N,4,0.23299582,Medium
23,39270,RENT,6.0,VENTURE,C,2200,11.72,0,0.06,N,2,0.18459004,Low
24,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,4500,14.72,0,0.15,Y,4,0.25640616,Medium
26,30000,OWN,0.0,PERSONAL,B,5000,10.38,0,0.17,N,4,0.0032713807,Low
22,46080,RENT,1.0,VENTURE,B,2200,11.99,0,0.05,N,2,0.01852519,Low
22,55000,RENT,3.0,MEDICAL,A,2200,5.79,0,0.04,N,4,0.03277387,Low
23,30000,MORTGAGE,2.0,VENTURE,A,8000,7.88,0,0.27,N,2,0.030382065,Low
25,30000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.3,N,4,0.12974739,Low
23,75000,RENT,0.0,VENTURE,A,2200,7.9,0,0.03,N,4,0.005872644,Low
21,52500,RENT,0.0,DEBTCONSOLIDATION,A,2225,7.66,0,0.04,N,3,0.054182503,Low
25,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,Y,2,0.5816149,High
23,16000,RENT,6.0,DEBTCONSOLIDATION,C,2250,13.49,0,0.14,N,4,0.16904412,Low
24,29140,RENT,1.0,VENTURE,C,2250,12.73,0,0.08,N,4,0.24887796,Medium
26,42000,RENT,4.0,DEBTCONSOLIDATION,B,2250,10.38,0,0.05,N,4,0.09424299,Low
23,14000,RENT,2.0,EDUCATION,D,2300,15.33,1,0.16,N,2,0.989842,High
25,25920,RENT,0.0,PERSONAL,B,2300,11.11,0,0.09,N,4,0.12765284,Low
22,30000,OWN,4.0,VENTURE,C,7000,13.98,0,0.23,Y,2,0.003344097,Low
26,30000,RENT,1.0,MEDICAL,B,2300,10.99,0,0.08,N,2,0.15777722,Low
21,34416,RENT,5.0,EDUCATION,A,2300,6.76,0,0.07,N,2,0.14887746,Low
26,36400,RENT,4.0,EDUCATION,A,2300,7.4,0,0.06,N,2,0.062930614,Low
25,62400,RENT,7.0,MEDICAL,B,2300,11.71,0,0.04,N,3,0.10459504,Low
22,30000,OWN,4.0,PERSONAL,B,5000,11.12,0,0.17,N,2,0.0038739222,Low
23,78000,RENT,5.0,EDUCATION,D,2300,17.58,0,0.03,Y,2,0.19044024,Low
23,30000,MORTGAGE,6.0,VENTURE,B,5000,10.38,0,0.17,N,4,0.027087355,Low
22,30000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,13.23,0,0.17,N,4,0.25528905,Medium
26,14400,RENT,4.0,MEDICAL,B,2350,9.91,1,0.16,N,4,0.96961355,High
25,44400,RENT,6.0,EDUCATION,C,2350,13.98,0,0.05,Y,3,0.09727732,Low
24,12000,RENT,4.0,MEDICAL,A,2400,6.92,1,0.2,N,2,0.97596383,High
26,30000,MORTGAGE,0.0,EDUCATION,A,4000,7.14,0,0.13,N,3,0.079169884,Low
23,13000,RENT,0.0,PERSONAL,E,2400,16.82,1,0.18,N,3,0.99698466,High
24,13288,RENT,5.0,VENTURE,D,2400,17.27,1,0.18,N,2,0.8931165,High
24,30000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,13.48,1,0.17,Y,2,0.6588806,High
25,30000,MORTGAGE,6.0,PERSONAL,A,4000,7.14,0,0.13,N,2,0.09803066,Low
25,15648,RENT,4.0,EDUCATION,B,2400,11.71,0,0.15,N,4,0.15071762,Low
26,16428,RENT,0.0,PERSONAL,C,2400,12.23,0,0.15,N,4,0.19954483,Low
24,16800,RENT,3.0,MEDICAL,C,2400,13.98,1,0.14,Y,4,0.14171177,Low
26,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,10.62,0,0.5,N,2,0.30258083,Medium
23,30000,MORTGAGE,3.0,PERSONAL,B,4500,10.62,0,0.15,N,3,0.15771481,Low
26,18000,RENT,1.0,VENTURE,C,2400,13.06,1,0.13,Y,2,0.24141441,Medium
24,30000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,2400,13.11,0,0.08,Y,2,0.22904399,Medium
22,30000,MORTGAGE,6.0,VENTURE,C,3200,13.48,0,0.11,N,4,0.16663007,Low
21,18000,RENT,4.0,VENTURE,C,2400,14.72,0,0.13,N,2,0.23674299,Medium
22,18000,RENT,4.0,DEBTCONSOLIDATION,C,2400,13.61,0,0.13,Y,3,0.16715643,Low
22,30000,MORTGAGE,6.0,EDUCATION,C,13750,14.22,0,0.46,N,4,0.2933654,Medium
24,20000,RENT,0.0,DEBTCONSOLIDATION,D,2400,15.62,1,0.12,N,2,0.98121405,High
22,30000,MORTGAGE,1.0,PERSONAL,B,5500,10.99,0,0.18,N,3,0.16821626,Low
22,21600,RENT,1.0,HOMEIMPROVEMENT,D,2400,16.29,1,0.11,N,4,0.99580127,High
23,21600,RENT,1.0,DEBTCONSOLIDATION,C,2400,15.23,1,0.11,N,4,0.2794466,Medium
22,21996,RENT,6.0,DEBTCONSOLIDATION,C,2400,12.53,0,0.11,N,4,0.14350241,Low
22,30000,MORTGAGE,3.0,MEDICAL,B,1750,10.99,0,0.06,N,4,0.18827274,Low
23,22790,RENT,7.0,VENTURE,A,2400,8.94,0,0.11,N,4,0.020861534,Low
25,22800,RENT,1.0,MEDICAL,B,2400,10.36,0,0.11,N,4,0.09311533,Low
22,30000,MORTGAGE,0.0,VENTURE,B,5000,11.48,0,0.17,N,4,0.035030674,Low
23,23000,RENT,5.0,EDUCATION,A,2400,5.99,0,0.1,N,3,0.066166356,Low
21,24000,RENT,6.0,VENTURE,D,2400,16.29,0,0.1,N,3,0.2672921,Medium
26,25000,RENT,0.0,PERSONAL,D,2400,15.28,1,0.1,Y,3,0.86316574,High
23,30000,OWN,0.0,PERSONAL,B,3000,11.14,0,0.1,N,3,0.0025827165,Low
24,25000,RENT,4.0,VENTURE,C,2400,13.8,0,0.1,Y,4,0.10754223,Low
22,25000,RENT,0.0,EDUCATION,C,2400,13.61,0,0.1,N,4,0.10004575,Low
21,26000,RENT,1.0,PERSONAL,B,2400,11.58,1,0.09,N,4,0.18498273,Low
21,26400,RENT,0.0,EDUCATION,C,2400,14.79,0,0.09,Y,2,0.19796056,Low
22,26400,RENT,0.0,HOMEIMPROVEMENT,C,2400,13.92,1,0.09,N,3,0.9415853,High
22,27259,RENT,1.0,EDUCATION,B,2400,10.59,0,0.09,N,2,0.10526859,Low
25,28000,RENT,8.0,EDUCATION,B,2400,11.49,0,0.09,N,3,0.1443452,Low
24,28800,RENT,0.0,HOMEIMPROVEMENT,C,2400,14.26,1,0.08,Y,4,0.79633033,High
21,30000,RENT,1.0,HOMEIMPROVEMENT,D,2400,17.19,1,0.08,Y,2,0.99783224,High
21,30000,RENT,1.0,VENTURE,D,2400,16.49,1,0.08,Y,2,0.92688984,High
24,30000,RENT,2.0,MEDICAL,C,2400,13.72,0,0.08,Y,4,0.16464879,Low
25,30720,RENT,4.0,MEDICAL,A,2400,7.9,0,0.08,N,3,0.12521257,Low
23,30000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,N,4,0.09699314,Low
23,30720,RENT,2.0,PERSONAL,C,2400,13.98,1,0.08,Y,4,0.19466959,Low
22,32000,RENT,0.0,MEDICAL,B,2400,11.99,0,0.07,N,3,0.19575666,Low
22,32400,RENT,3.0,VENTURE,D,2400,16.77,0,0.07,Y,3,0.3634769,Medium
22,32995,RENT,3.0,DEBTCONSOLIDATION,B,2400,11.48,0,0.07,N,4,0.21448532,Medium
26,30000,OWN,0.0,PERSONAL,C,15000,13.22,0,0.5,N,2,0.015406395,Low
22,35000,RENT,1.0,EDUCATION,C,2400,10.99,0,0.07,Y,2,0.07930863,Low
25,35000,RENT,3.0,VENTURE,B,2400,12.53,0,0.07,N,3,0.012414896,Low
23,30000,MORTGAGE,7.0,EDUCATION,A,12000,8.94,0,0.4,N,4,0.19046317,Low
21,37800,RENT,1.0,PERSONAL,C,2400,14.26,0,0.06,Y,3,0.19340417,Low
